t,feature1,feature2,feature3,feature4,exog,target
377,18.44429122853948,-12.015036480182093,15.828898597725468,8.336496875548221,0.7100535373963701,41.52863040618934
378,19.25865236123948,-12.036981476586355,14.794254085535965,8.312940127579948,0.889216174593863,42.341294690092525
379,17.582343509118996,-11.33460173448396,15.042740640504062,8.876070457849892,1.1025052530448523,40.1515944428011
380,17.404568574324667,-10.391406202164456,15.188444196392906,9.152109275272215,1.353352832366127,40.21952353486532
381,17.381209465420618,-9.854602090696934,15.645031607860304,9.539527442813839,1.644744565771549,39.27437111599834
382,16.497025652293527,-10.474764417839426,14.10838961342164,9.448509637621326,1.9789869908361466,38.18405075543187
383,17.198466638155598,-10.18007157619536,14.12905211212368,10.112533887697037,2.3574607655586357,39.43864180865514
384,17.010779564291116,-10.053749847529334,14.126147657207957,10.586863847860402,2.780373004531941,39.638284949189796
385,17.423083860647797,-10.149577809518565,13.084831024223172,10.851689038562704,3.2465246735834974,40.20795020130258
386,17.506303486431207,-10.793161093316332,13.595529861616086,11.318756597035419,3.7531109885139955,40.837482832107625
387,18.292031962751402,-10.840511768602038,13.624252264026822,12.357477715262586,4.295573582107391,42.12801182790558
388,17.879158462236482,-11.590201785201188,14.110794313417825,12.673021734746127,4.867522559599717,43.17729833443041
389,17.196973670711422,-11.951494966728408,14.03285486887565,13.367937816539442,5.460744266397094,43.004451433861206
390,17.148679631735515,-12.255253033505182,14.318226273762923,13.700891394760749,6.065306597126334,42.66692426620959
391,17.986305480821212,-12.818796381295318,14.14276188099902,14.245911215280305,6.669768108584744,44.90294576875723
392,17.251227545485648,-13.246456010882513,13.742784363850264,14.987600415838486,7.261490370736908,44.16073814853524
393,19.024702897375597,-13.310550642728261,13.703810584523247,15.662241104940682,7.827045382418682,47.06167154050483
394,18.920625848503263,-13.320680767319947,14.78355282001493,16.01985811274925,8.35270211411272,47.55363860743749
395,18.339841669362695,-13.277377151800197,13.523784447908719,16.72300006411588,8.824969025845954,47.332629527832545
396,17.979925387251132,-12.987358781460285,15.320880166267653,16.813462426252656,9.231163463866357,47.30115055071311
397,19.79068708171335,-12.072675766907333,15.43432330046827,17.275965333837025,9.559974818331,48.87365771184683
398,19.345350303043983,-11.963674184537686,15.126163284574716,17.896168982722926,9.801986733067553,49.23442826499853
399,20.318241688858123,-11.781484809943839,14.303060825164113,18.0508828959824,9.950124791926823,49.377481522670855
400,19.202786170602813,-11.07177537074048,15.93083555591472,17.921624646922627,10.0,48.70291423952067
401,20.000978955651718,-11.039422784688215,15.590232313874917,17.766571930111432,9.950124791926823,49.053318493435484
402,20.600001624188796,-10.352522364999452,16.293689697397156,17.63650602276235,9.801986733067553,49.68484233815958
403,20.909739402251724,-10.49143964079006,15.34245989623439,17.54532116914274,9.559974818331,49.956541068481286
404,20.938474612463803,-10.678018763642925,16.087978242421386,17.440067162195415,9.231163463866357,50.33265392336552
405,21.736995470758686,-10.69931107942135,15.973552082307101,17.11061816411482,8.824969025845954,51.27192548243323
406,21.135283997166084,-11.621542882960396,16.864205419813906,16.373395767016326,8.35270211411272,50.5176496213111
407,21.819836743040934,-11.905760322614197,16.776015270703436,15.736346897221726,7.827045382418682,51.14504448044322
408,22.14880366685998,-12.40622748299962,17.345101397251295,15.475059098310174,7.261490370736908,51.66156162102809
409,22.516873521961415,-12.5042763570358,17.31759963687678,14.685061114459574,6.669768108584744,51.78399364023443
410,22.75792047163475,-12.499383808060756,17.32088259067464,14.161656069354093,6.065306597126334,51.78249295001842
411,21.952253455538443,-12.751333018380816,17.638427735674977,13.945799484484503,5.460744266397094,50.781441736847455
412,21.828996371488735,-13.52412491329232,18.41180947801008,13.272945645312872,4.867522559599717,50.42393119145717
413,23.2848918678058,-13.727414359067176,18.039924116337833,12.587168444557681,4.295573582107391,52.30474768343205
414,22.830731507447176,-14.434489199804165,17.451779707843446,11.77872718829145,3.7531109885139955,51.39276068696714
415,22.27786976431203,-13.929175982755758,17.433792012504817,11.58880398707763,3.2465246735834974,49.97257685987977
416,23.385230092693302,-13.746055088232637,18.79606039067055,11.312904462689447,2.780373004531941,51.362050333500626
417,22.59649316815046,-13.338524197534094,18.306145707428403,10.622334032405528,2.3574607655586357,50.31976217110743
418,23.030675077583496,-12.782393164495506,17.563770742019173,10.609209808833489,1.9789869908361466,49.90563480805693
419,22.35285345256244,-12.43446788784424,18.601750361529202,10.28329362367519,1.644744565771549,48.85438624768928
420,23.205944467025944,-12.474651635206428,17.955723647877928,10.086099398794822,1.353352832366127,49.23337351491829
421,22.89117776942504,-11.314903860926144,18.409095853022187,9.583553878351122,1.1025052530448523,48.08393724739399
422,21.711767031129828,-11.626282663997383,17.967451493775915,9.446694514555064,0.889216174593863,47.220333912489004
423,22.1331652498069,-11.130558239216143,18.64839672479835,9.452890995062589,0.7100535373963701,47.355814212021535
424,21.773354441921178,-10.623603319516667,17.95773986473035,9.130826415755132,0.5613476283413372,45.91168563883593
425,21.934315778766184,-11.709441534640366,17.582201822416035,8.839122514676031,0.4393693362340742,46.72001711391067
426,20.56687180258134,-12.509366294163723,17.757045969044846,8.77076598004042,0.3404745473459933,45.18390105700818
427,21.195645955669512,-12.253531348505298,17.695589963055724,8.848925089293932,0.2612140985391822,46.50963041271875
428,21.192963138055443,-12.317762090580343,17.636292288471083,8.50029866305446,0.19841094744370297,46.23277916001031
429,19.607122908585016,-12.559655049198744,16.673762033612224,8.70055607761784,0.14920786069067843,43.6842623662378
430,19.73280023908217,-13.988003186242018,17.049825826825636,8.930399389028473,0.11108996538242306,44.95477102758474
431,19.16128969926258,-13.871713295267655,17.223615661684907,8.263636239910685,0.08188701014374075,43.205127289279446
432,19.92427009722615,-14.455133380758568,15.79014845407157,9.006656649308963,0.05976022895005938,44.758448949806
433,20.32011527689395,-14.509452207841756,15.766657141977156,8.927653243816962,0.043178400076330815,45.243988851953205
434,20.64152442111598,-13.700868875453232,15.78351870349944,8.618934230916272,0.030887154082367717,45.37756917594851
435,19.88493435761958,-14.817264941354114,16.117223502236897,8.830553076756193,0.02187491118182885,45.28268663724766
436,20.649733271328273,-14.033598064211816,16.370841105716043,8.73596765217451,0.01533810679324463,45.45975191670502
437,19.163895814036014,-13.611961966529117,16.25795865358512,8.996645736054417,0.010647662366679196,43.880338420693455
438,19.052255323465882,-13.006214121438255,15.650285962602958,8.963854652742793,0.007318024188804728,43.352848647277355
439,19.957651649094316,-12.863445768493825,16.578329713490987,8.50496540957843,0.004979554215032739,44.41040891708544
440,20.289919691879348,-12.388446530242453,15.36022089078246,8.92080710897186,0.0033546262790251184,43.59972379673631
441,20.223998521020913,-12.256771507987935,15.118979745771043,8.781111887208557,0.0022374579372062054,43.778752305227115
442,19.377623098976038,-11.823721673901904,15.994317859197865,8.85804399770594,0.0014774836023203363,42.53073643209421
443,20.564413494692026,-11.905289981098708,16.549661139112196,8.715331553943258,0.0009659341372218401,44.81158533483689
444,20.178671037890204,-11.65935655348484,16.318279311726794,9.230252628861917,0.0006252150377482015,44.43375166735926
445,21.409265769830064,-12.144509257977512,15.273896777230282,9.108413016954445,0.0004006529739295107,45.193864133445466
446,21.519791774844997,-12.237149919169175,16.429229030325033,8.77229996067057,0.0002541934651619929,45.64852810519479
447,21.143811001466954,-12.77650892604673,15.981943534141651,8.673237546456932,0.00015966783897804717,45.364142138415396
448,21.645686767001944,-12.910234905848272,17.04987263258234,8.88296476884749,9.929504305851081e-05,46.08315143671807
449,21.669726771926918,-13.762577402541478,17.13311028675007,9.066961664897924,6.113567966371392e-05,47.56212629999793
450,22.468660451363412,-14.751048048368366,16.819519684652764,9.048078435320965,3.726653172078671e-05,48.792630785340855
451,23.278237627379237,-14.242146612024422,17.06552233920688,9.270649055513319,2.2490559670323462e-05,50.08588891938217
452,22.60451675116193,-15.187259933983341,17.310250481237897,9.197997382558947,1.3438122776315191e-05,49.27095165668197
453,23.638272363128284,-15.273797603145155,17.86280683372127,9.253921754544196,7.949393615349141e-06,50.9673364748355
454,23.398378539017205,-15.272870267771397,18.036700363902938,9.145375735837803,4.655715715783078e-06,50.406261990719386
455,23.529134088453773,-14.554042414884318,18.49420780582988,8.822142953536305,2.699578503363014e-06,50.23928237583421
456,24.11557903188009,-15.350422226853789,19.12837182134596,9.080861843523758,1.5497531357028994e-06,51.80230559455294
457,23.873405324341896,-13.41094535796074,18.643442686228767,9.352018828799654,8.808179196460557e-07,50.99723596229192
458,24.311831198330434,-13.615132976200277,18.82707108071114,9.149695909935602,4.956405319172498e-07,51.069414238330644
459,24.160715158637615,-13.425869040296336,19.058132356040563,9.280618349848995,2.761242456828035e-07,51.205318107276845
460,25.884475599048507,-13.097329892278559,19.43786883503569,9.136250489250573,1.5229979744712628e-07,52.97606250955648
461,25.032206277443244,-12.653610715304096,19.82892269761897,9.014037713458658,8.316702456828362e-08,51.49136986077916
462,24.746190702860254,-12.348123027761648,19.359910872559396,9.215331232154272,4.496349462280854e-08,51.24850874466954
463,25.253043412223658,-12.208767622664473,20.912286608075878,9.321809512673756,2.406722436301052e-08,52.698824969928125
464,25.108410476611965,-12.279146780640621,20.06082237774138,9.148862468861788,1.2754076295260396e-08,51.56378550185553
465,25.0416282328237,-12.606751952787851,19.529607474513018,9.252857757720253,6.691586091292782e-09,52.14558230848994
466,25.416737454953754,-13.009481563432034,20.120070055986197,9.132107355078695,3.4758912812399342e-09,52.49136077850998
467,25.417409706027694,-13.4131120670373,20.113113974643966,9.563848985300378,1.7875588711279812e-09,53.14380358920161
468,24.675775911746317,-13.906522465185738,19.942393042510272,9.30110884939254,9.101470764487967e-10,52.60178292168893
469,24.531185091535054,-14.007028256404782,20.289659308475997,9.670551109484034,4.5879624871392755e-10,52.52785771654831
470,24.538044656009127,-14.641071291222053,20.315647853320336,9.705749570337156,2.289734845645553e-10,53.16185266030909
471,23.362546765835635,-16.10283965263788,19.72444502982396,9.40379080716879,1.1313776200065328e-10,52.0747842388968
472,23.57865357427009,-15.318770010765615,19.635399771327542,9.238310253545876,5.534610071701014e-11,51.84543378360775
473,24.83081690805197,-15.61924684313488,19.418314711527984,9.042820424480139,2.680547637312607e-11,52.551606845633536
474,24.77315032387926,-15.699784506492117,18.546634182842922,9.185592585407496,1.2853372251336457e-11,52.447315030910374
475,23.625481980221807,-15.682929378762227,18.606006006276075,9.22523303502637,6.101936677605324e-12,51.84519163236645
476,23.837612014399287,-14.97248614666437,20.060216636378815,9.795693925495168,2.8679750088880977e-12,52.78085292937062
477,23.50824530294206,-14.668011979421872,19.397390870735343,9.563164917446723,1.3345660848219844e-12,51.190727330630985
478,24.70319129885828,-14.763813319267165,19.13110365284083,9.637920904819012,6.148396412704778e-13,52.827895139048536
479,23.546280107513862,-13.97072502839771,19.347359490972,9.135915798213256,2.804404738222787e-13,50.860471777064035
480,22.760470699674684,-13.972358712456087,18.746160124957125,9.360406714156673,1.2664165549094176e-13,49.9546940974734
481,22.203135567842416,-13.753162387198092,19.241925621521165,9.797415955289315,5.66199551694895e-14,48.84231834953948
482,21.75575035431963,-13.292474923652435,18.764761973617635,9.697354822476543,2.5062218871452743e-14,48.11062647046214
483,22.56307596692959,-12.743614256734663,18.195539727481982,9.63055894426289,1.0983141298285894e-14,48.64169305237816
484,22.012170522425812,-12.759890606828831,17.560388810288153,9.79296847172003,4.7653047352990874e-15,48.160714504498365
485,21.636760112610858,-13.079700531135243,17.301556604694056,10.027159561227165,2.0469717131642042e-15,48.50109593366726
486,22.01213905642136,-13.332751301285446,18.356499813316344,9.67579150729259,8.705426622296251e-16,48.46146991086534
487,21.81317254133626,-13.812876595806767,17.742721850400997,9.753873960531614,3.665433395601071e-16,47.966240280988906
488,23.24751736067974,-14.64049445964683,17.124495267213067,9.79851938374626,1.5279799682872937e-16,50.51075960727179
489,22.926245377017345,-14.817582522062729,17.290191411218,10.258421927054798,6.306189893986403e-17,50.89531461594622
490,22.593900646751383,-15.179015450337978,17.385134569547056,9.380128747116196,2.576757109154981e-17,49.77263823339846
491,23.480317964512977,-15.594435663294531,18.555322532673706,9.956644602957763,1.0424061783901673e-17,51.652828626985915
492,22.950028302819774,-15.758866232282152,18.44023613908654,9.817039550248188,4.175010055850544e-18,51.530774026005375
493,22.678331413784296,-16.065176547390195,17.968057174887576,9.973354345236835,1.6555226620987626e-18,51.22073822214561
494,24.092467826777447,-16.18873741729587,18.886554286682756,9.748525489201056,6.499347972070847e-19,52.69496914636561
495,23.843884517257386,-15.845328771340625,18.747053450267867,9.89020699382831,2.5261637809256924e-19,52.65625264456051
496,23.31786957463333,-15.917676340434884,18.30576533551629,10.0622821158931,9.720985020300781e-20,52.197132579450276
497,24.018581555588842,-15.816832313427037,19.264356559955804,10.562582040208767,3.703531977652371e-20,53.76651431965896
498,23.964811098977897,-15.1808701081032,19.03847751959525,10.121607237880415,1.3969439431470892e-20,52.54687676539695
499,24.007933667389224,-14.916311507977039,18.582961032870692,9.8103868803939,5.2167366620270374e-21,51.9523387012235
500,25.463088773765804,-14.483415174586046,19.450993426961503,9.91524806359546,1.9287498479639177e-21,54.33500879519639
501,26.25537478736367,-13.98263253897606,19.046386189992056,9.92931717832323,7.060085337262557e-22,54.10205761815086
502,24.898095987420145,-13.942185732575428,19.215391475711378,9.680871365473998,2.558592081048686e-22,52.837366957842086
503,26.167733723714633,-13.6947207573412,20.380710599388863,9.993981961659713,9.180137950959147e-23,54.355176547570295
504,25.83818606364252,-14.213912520527794,20.903942991328634,10.22656581636435,3.261027180711029e-23,55.37395693835209
505,26.182007812702587,-13.769638044952556,19.643983680359298,9.845153576184641,1.146876582225596e-23,54.35197952300425
506,26.372897249737942,-14.149918394731188,20.998781879695244,10.32969653021012,3.993337409857663e-24,56.14830303024367
507,26.459031100711663,-14.81285667126172,20.65834805654294,10.237554964216868,1.3766146386619326e-24,56.21560284808667
508,27.112916664976446,-14.850276280550192,21.045654344049385,10.013153335605793,4.69835486089798e-25,56.50616876982708
509,26.844179046726516,-15.265888244176912,20.99159773850252,10.15169407253243,1.5875824982645435e-25,57.30276106837485
510,27.53734144548023,-16.501406267216982,21.41138914033194,10.519664361528207,5.311092249679095e-26,59.3393477840373
511,27.48945544673281,-16.64954049580845,21.514978575738787,10.366709562701173,1.7590915496847663e-26,59.10444490553054
512,27.47657943342334,-16.94628294866074,21.81775129418479,10.24175673097963,5.768329961247925e-27,58.80751895915324
513,27.192271625835748,-17.159638631883173,21.680345854418533,10.212463336607803,1.872702554456206e-27,58.65556762121845
514,27.376188836173213,-16.64532942697882,22.078518370297626,10.29532181409033,6.0192802768164855e-28,58.92038504279915
515,28.029808645503188,-16.82452168446739,22.076349683244,10.19764728841154,1.915478951967148e-28,59.48826324067051
516,27.86011269874423,-16.58907441505334,21.594705887080423,9.899050098856197,6.034860805971006e-29,59.46050128329555
517,27.049878228604747,-16.753428627380774,21.985829856510772,10.748435582106946,1.8824098475949752e-29,58.873445842351146
518,27.490692638266196,-15.541324609857334,22.679750650354585,10.39106499983988,5.8132388848895456e-30,57.84826727773138
519,27.69478777354327,-15.664618232991137,21.844726391124574,10.459629453024508,1.777375579568326e-30,58.79395418544045
520,26.340867864024265,-14.862881903013824,21.740451544381962,10.388418450024618,5.380186160021138e-31,56.39039689236224
521,27.285187444393394,-14.456063856373941,21.493899946546943,10.272976639855083,1.6123987480502324e-31,57.182028906778235
522,26.50493722589644,-13.89626217752386,21.962697258129975,10.402815103810246,4.7841485558169036e-32,56.1001456437735
523,26.932679108626285,-14.594978418185221,21.398527564199604,10.140121047561138,1.4053804777628922e-32,56.975811665217314
524,26.069036888857365,-15.151681767187908,21.711793548836308,10.935417299610661,4.087334972865887e-33,57.049269189769575
525,25.347558949667736,-14.378471293738334,20.96917378783536,10.25309760031552,1.1769109439216723e-33,54.69390729987689
526,25.235562313929794,-14.210126682886573,21.50655574110409,10.313606743230563,3.355088856231146e-34,54.52910444700928
527,25.876662699000985,-14.796046176059404,21.268810778718606,10.45194815912272,9.469379172715915e-35,55.74110980586742
528,25.793612145491377,-15.585152156497536,19.911710710292983,10.817615144970476,2.6460377906875847e-35,55.846320639057986
529,25.03433433924437,-16.294650141154502,19.97818786881597,10.58290179985253,7.320278991059906e-36,54.97656868724965
530,25.643725724803733,-16.37700152891511,21.000816495836716,10.352772840793907,2.005008781961654e-36,56.41961796857534
531,24.350145757008146,-17.31278692214993,21.00643018510065,10.87086767215147,5.437033141932361e-37,55.75803920340416
532,25.02593361512476,-17.17263291291769,20.00678122653744,10.786200125357096,1.4597037932095942e-37,56.349885036198266
533,24.35583604911475,-17.326026653800525,20.26717003933766,10.767686991443291,3.879935876284341e-38,55.64347309504993
534,24.564427841166882,-17.176108907308677,19.899285305968352,10.823146848234169,1.0210368460893815e-38,55.11319319465969
535,24.871586303067897,-16.53847583116224,20.33963537044965,11.178872380116491,2.6602064159439866e-39,55.97614338899292
536,24.405218815900646,-16.99199517250655,19.620458236844247,11.157018979007223,6.861930476761463e-40,54.85427024769912
537,24.661668771028545,-16.90495900577099,19.489061803146022,10.602656931399341,1.7524044437385439e-40,55.16324213221705
538,25.40709294775068,-16.339622312577692,19.88746317428671,11.08477699856223,4.4307723124128237e-41,55.851629833927646
539,24.696979563781053,-16.423563486001818,19.49210303651155,10.856633637951779,1.109127761255028e-41,54.580022362296546
540,25.515733023442262,-15.689275631420431,19.795505277745953,10.899819163227551,2.7487850079102147e-42,55.66453413514986
541,24.675492467739154,-15.262061669195324,20.61587464582681,10.481545833671335,6.744612862128625e-43,53.54888976625859
542,25.676246237953606,-15.061686275655827,19.933467059252326,10.80592284692236,1.638439217006888e-43,54.86074739516283
543,26.329757824777374,-14.756625836839369,20.197111203356858,10.697435281932686,3.9405849814260157e-44,55.9634865053998
544,24.595083538078992,-15.092554100156317,20.01569326419523,11.045611762978663,9.383138272830622e-45,54.33257077554219
545,25.675981867679816,-14.697316956967084,20.603623418365515,11.114216100080561,2.2120380336009962e-45,55.54017342175117
546,26.625028715386854,-15.350217917864377,21.201219418993684,10.505102729796738,5.162904820056606e-46,56.52039399802276
547,26.512228201609148,-15.77052017828283,19.969375002318916,10.935593027199145,1.1930336760073203e-46,56.67428351622609
548,27.08819316235596,-16.346418396033805,20.318469444241146,11.18437230095885,2.7294072571903084e-47,58.38749401898631
549,26.89734093951348,-16.700602080307206,21.292857856568194,10.94266420753731,6.182171324129458e-48,58.648712994692396
550,27.54329489373646,-16.971608828506017,21.103491651015478,11.145812729000474,1.3863432936411705e-48,59.47351780501509
551,27.722827849432566,-17.880862126951868,21.356982644811676,11.090233093525416,3.0779218637628573e-49,60.64891705319375
552,28.68127080515962,-18.112975190447138,21.587214747131767,11.108332046390526,6.765524179769529e-50,61.81524751882367
553,28.513459527019954,-18.16878551018351,22.53694722530605,11.005737004386342,1.4723205222487035e-50,61.61198083553945
554,28.832308679241038,-18.497933156600315,21.810246730644902,10.836683839172858,3.1721983574449105e-51,61.9231570727049
555,28.719632021523726,-18.212151200752007,22.938560521917804,10.875693970514995,6.766675675168404e-52,61.75839928724493
556,28.92529109982113,-17.85258622472357,22.93887620863092,11.261870502891064,1.4290500583705025e-52,62.44831919297818
557,29.174747391641777,-17.089953163844914,23.09046258372407,11.143891651103777,2.9879723742985304e-53,62.63420814330575
558,29.78588192219318,-16.8531816202195,22.953080006715833,11.132297551078555,6.185328486824212e-54,63.03439459261813
559,29.549161864521913,-16.43476374112481,22.880389607167743,11.09522199153553,1.2676694230770895e-54,62.65926651681888
560,30.047000461038515,-15.825592303443313,23.386355261901453,11.13896223090385,2.572209372642415e-55,62.61270602856578
561,31.052274900780098,-15.780488474281203,23.67735274235136,11.429382358897628,5.167299960060525e-56,64.606361652028
562,30.53161580857239,-15.38732030129678,23.20134515062182,11.172951183626395,1.0277277534252785e-56,62.91394377191775
563,29.983041690772627,-15.433298824329238,24.27651881293356,10.991787057339685,2.0237159358081443e-57,63.08596331360686
564,30.765181462539353,-15.36621941562176,25.033497084592486,11.428730355108033,3.9452822052174555e-58,64.14490246260027
565,29.94807534607953,-15.808453754447907,24.435624842228126,11.259024667227058,7.61489029373637e-59,63.290499284055656
566,29.090591837343105,-16.681925184822774,24.032248290259243,11.326279173106556,1.4551450402016292e-59,62.901693762276636
567,29.53461269554533,-16.408013830597145,24.827008772574594,11.661515661279902,2.7529984761497396e-60,63.32217971636409
568,29.005630525038647,-16.42122554024996,24.00332820821924,11.355887888529898,5.156591326842038e-61,62.27546145571823
569,29.64333746983673,-17.069294664792434,23.453276980826747,11.437836734623746,9.562611494353329e-62,63.58803729680875
570,29.684779694179717,-17.529519062528966,23.568193716261497,11.164215301740334,1.7556880978548265e-62,63.34177431907685
571,30.351726004341078,-17.849883845696738,23.466901167745707,11.376066109529807,3.191356149267599e-63,64.08574057164464
572,29.499712792251433,-18.488942966436117,23.778827121055922,11.56190520904172,5.743283267428818e-64,64.74078774169043
573,29.037829509925288,-18.618472989328826,23.786634144064948,11.148925253231752,1.0232983069539928e-64,63.19445120109471
574,29.365369257720353,-18.87946744818865,24.027368585730457,11.520169018623143,1.8051002629936472e-65,64.28881614078726
575,27.64443234549607,-18.661195699643688,23.65716140466149,11.520158214528962,3.1525171551450254e-66,62.243813547251705
576,28.667140811925677,-18.124988617728825,23.06387262444134,11.528257491117488,5.450930475734404e-67,62.388343267387526
577,28.738052822613763,-17.591104586908077,23.364638860870585,11.747431779731649,9.331272714938421e-68,62.30702355547511
578,27.424457771740727,-17.57378390162437,21.952470750733635,11.626887702969706,1.581496287947995e-68,60.449550548468196
579,28.55836967340003,-17.22789749399049,22.7204656631607,11.875614379671289,2.653704291003857e-69,61.4699755161348
580,27.993677699162262,-16.680703304436715,23.415396538694402,11.401282096881193,4.408531331463227e-70,60.861519481890966
581,27.473261831192218,-16.158914913082672,22.20583402979026,11.64718491344367,7.250907950457497e-71,59.77213779590155
582,27.87536444750157,-16.537616201115522,23.230769239148877,11.65689335727799,1.1807226845824186e-71,60.7441545343778
583,28.59669057789817,-16.69118658439066,22.1503631554187,11.446149101248984,1.9035332957895436e-72,60.74015499419824
584,27.481279022597217,-16.210989175289125,21.992860214935956,11.871259000418268,3.0382961507319066e-73,60.289407105418505
585,27.47199726055986,-16.599839884938685,22.04159003296044,12.164934661170564,4.801277241771782e-74,60.28945236582337
586,27.105745048772505,-16.702722096634012,22.738213486879125,11.716598785103235,7.511739530734717e-75,60.27477749615985
587,26.929024358411063,-17.012064177586502,21.80139782139446,11.841004217654753,1.1635399829534604e-75,59.45331894250716
588,27.819114451415583,-17.584024503786857,22.2255146097362,11.776903695163066,1.7843463550857145e-76,60.80338687997221
589,27.05738358558819,-17.511419025123693,21.60535010339765,11.637283066018565,2.7091562878901468e-77,59.844704181428654
590,27.633670086019393,-18.321114878525595,21.756895353467655,11.435847944439598,4.0723586257611754e-78,60.79618859493495
591,27.5015171716854,-18.730580754355334,22.37611573905017,11.678845303380927,6.060591723908283e-79,61.01247862922499
592,28.15083406186917,-18.92887810051153,22.106634618891512,11.561608323809654,8.929786911572053e-80,62.51504268640953
593,28.275804567091892,-19.61931763688474,21.81104722418757,12.200820415611823,1.3026394242903915e-80,62.78086817637622
594,28.849675760271577,-18.982438343332266,22.253060385305684,11.856978061215353,1.881327463938644e-81,62.658102799859606
595,28.31942129598767,-19.189103128796205,22.749955423575482,11.830816134190567,2.6900579025827694e-82,63.276770712013715
596,28.701555184149882,-18.708575777487795,22.425967886068108,12.09783076495756,3.8081663925603395e-83,62.95459097262628
597,28.624369036739477,-18.8738270879708,23.281167275511898,11.715649779428823,5.337369371298741e-84,63.0046136848901
598,29.180473595632236,-18.598077648724882,22.72276602939538,11.806627192399091,7.406203778867536e-85,62.99954407432213
599,29.887983779393828,-17.447473817127587,22.915748895329223,11.993614453849725,1.0174688234161733e-85,64.41817694735474
600,30.37849430832267,-17.16793883426447,22.734708131997184,12.205753798284697,1.3838965267367375e-86,64.00602320598112
601,29.8395838050398,-17.20989240406865,23.200556986215954,12.120337009033758,1.8635591550234816e-87,63.91542955351066
602,31.032182734382534,-16.965358680657864,24.32034944267225,12.089665028503177,2.484504582440488e-88,65.88252588343703
603,31.56406803477184,-16.264701863125055,24.302932010449634,12.075623547047204,3.279393082540841e-89,65.93632712661505
604,31.370224799815276,-17.002651688301853,24.028093044338135,12.160047171105354,4.285526703468129e-90,65.9512347166708
605,32.36396841086398,-16.340824271187653,24.667566311172518,12.14033058102585,5.544622590477945e-91,66.49601482945023
606,31.28219961230558,-17.42046625773419,25.095283838573145,11.914005545044613,7.102264298215359e-92,66.12591925563751
607,31.26869913389587,-17.37621250425876,25.31257680170221,12.149215844326632,9.006970174618263e-93,66.63398837635258
608,31.19929572655188,-18.146635523804616,25.62125948638088,11.94526226821645,1.1308829976627965e-93,66.70117134745279
609,33.00767626067663,-18.366203056140183,24.94271693626341,12.196216508580164,1.4057680868391292e-94,69.20437951500718
610,32.72929586076734,-19.182372508540556,25.021764789331144,12.103870411702353,1.73008220968259e-95,69.47051676461378
611,32.48678216600215,-19.469560934060276,24.981711101609516,12.727876324556572,2.1080303337971178e-96,69.85682389321218
612,32.73603777001645,-19.703264491105838,26.37032235153808,12.232021123249657,2.5429863364379356e-97,69.84789393822942
613,32.08330893320736,-20.17832393828495,26.262600644833054,11.979152086747682,3.037164064224849e-98,70.1564056179701
614,33.887450491265795,-19.6719245759323,26.12799688396528,12.253163957864617,3.5912822068092818e-99,71.72675266253592
615,32.71672362357793,-19.920337912777043,26.33575772510503,12.403871749127578,4.204243584226447e-100,70.42877016429034
616,32.66435150223449,-19.57829993726216,25.46948638483233,12.654672789230505,4.8728524552555606e-101,70.31712824635596
617,32.901539162953384,-19.450574730441293,27.05312937342688,12.222109520012257,5.5915950054278515e-102,71.23854257878816
618,32.681531101419935,-19.50065011655869,26.41233147123773,12.043514405195271,6.352507846413153e-103,69.48200403345385
619,32.43103622399694,-18.350149043315135,26.31041063930237,12.543367402286197,7.145156855856618e-104,69.16427553935928
620,31.780333276862297,-17.15707706560984,26.046659440066495,12.123880258820071,7.9567438919514e-105,66.62249663083931
621,32.24924152677142,-17.303895651391986,26.21552086120639,12.332768911698503,8.772351938008602e-106,68.25836926542681
622,32.77726135360688,-17.31023787019577,25.54918392932259,12.3884759028978,9.575330422580143e-107,68.72008132278077
623,32.3200897974072,-17.281199547211965,25.433653601901913,12.44607330933998,1.0347812413437613e-107,68.02679160788175
624,32.247259780448324,-17.239088352598042,26.178946624766333,12.617832891414867,1.1071344894342347e-108,68.14786635069426
625,30.994392161784408,-17.269490422611884,26.03223053943171,12.363273143542722,1.172760333284856e-109,66.0072939091045
626,30.55453112274212,-18.104523881932487,25.689207228827446,12.465254149566647,1.2299153210492879e-110,66.6415725777012
627,30.78972676562047,-17.83343357354058,25.950613780673233,12.537145929410123,1.2770215026680832e-111,67.2406102708999
628,30.69161335077501,-18.433435586447516,24.486953426385597,12.589919591503758,1.3127386247965828e-112,66.32041692068536
629,31.033588411032053,-18.931703567752518,24.31707389221669,12.599565434941585,1.3360274232936918e-113,67.2778715739427
630,29.478197180557636,-19.48759558626339,24.751069640012727,12.687201155044516,1.3461998461573202e-114,65.37741933893744
631,30.945680947872933,-20.014838064930398,24.426433511082127,12.788767901928349,1.3429528209273925e-115,68.00359483129621
632,29.979969565158925,-20.113681872934514,24.77967673138345,12.718526823130194,1.3263832541789675e-116,66.74099738137252
633,29.747903614022267,-20.300123461428097,23.731394886509115,12.750717104701843,1.2969832272565818e-117,66.06689295639764
634,29.38429370743788,-20.60038409284065,24.840853975005658,12.363555366650704,1.2556157205943784e-118,65.98410415892278
635,29.02045863147681,-20.53845437470463,24.037339331386224,12.710045539833137,1.2034725377003785e-119,65.54150711842273
636,30.247010790523582,-20.079163074081578,23.730498435363806,12.815901509600323,1.1420172912050825e-120,66.92197121865074
